 ######################################################################
 #Data for Case=          18
 #   ALPHA,             N,       ITERATIONS, VW,          UMAX ,       UAVG,           UTAU1,          UTAU2    
 # 9.99999975E-05   10001     10000  3.75000000E+00  3.88851095E+00  2.43352343E+00  4.05441345E-02  1.34744846E-01
 ######################################################################
 # YPAD(I)/H,     U(I)/U_AVG	
  7.97088928E-01  6.72484374E-01
  7.97186289E-01  6.72458856E-01
  7.97283640E-01  6.72433329E-01
  7.97380982E-01  6.72407777E-01
  7.97478314E-01  6.72382215E-01
  7.97575636E-01  6.72356630E-01
  7.97672948E-01  6.72331034E-01
  7.97770250E-01  6.72305415E-01
  7.97867543E-01  6.72279785E-01
  7.97964826E-01  6.72254132E-01
  7.98062100E-01  6.72228468E-01
  7.98159363E-01  6.72202780E-01
  7.98256617E-01  6.72177083E-01
  7.98353861E-01  6.72151361E-01
  7.98451096E-01  6.72125629E-01
  7.98548321E-01  6.72099872E-01
  7.98645536E-01  6.72074106E-01
  7.98742741E-01  6.72048315E-01
  7.98839936E-01  6.72022514E-01
  7.98937122E-01  6.71996688E-01
  7.99034298E-01  6.71970852E-01
  7.99131465E-01  6.71944992E-01
  7.99228621E-01  6.71919122E-01
  7.99325768E-01  6.71893227E-01
  7.99422906E-01  6.71867321E-01
  7.99520033E-01  6.71841391E-01
  7.99617151E-01  6.71815451E-01
  7.99714259E-01  6.71789486E-01
  7.99811358E-01  6.71763510E-01
  7.99908446E-01  6.71737510E-01
  8.00005525E-01  6.71711499E-01
  8.00102595E-01  6.71685464E-01
  8.00199654E-01  6.71659418E-01
  8.00296704E-01  6.71633347E-01
  8.00393744E-01  6.71607266E-01
  8.00490775E-01  6.71581159E-01
  8.00587796E-01  6.71555042E-01
  8.00684807E-01  6.71528900E-01
  8.00781808E-01  6.71502748E-01
  8.00878800E-01  6.71476570E-01
  8.00975782E-01  6.71450381E-01
  8.01072754E-01  6.71424168E-01
  8.01169717E-01  6.71397943E-01
  8.01266669E-01  6.71371694E-01
  8.01363613E-01  6.71345433E-01
  8.01460546E-01  6.71319148E-01
  8.01557470E-01  6.71292851E-01
  8.01654384E-01  6.71266529E-01
  8.01751288E-01  6.71240197E-01
  8.01848183E-01  6.71213838E-01
  8.01945068E-01  6.71187469E-01
  8.02041944E-01  6.71161074E-01
  8.02138809E-01  6.71134669E-01
  8.02235665E-01  6.71108238E-01
  8.02332512E-01  6.71081796E-01
  8.02429348E-01  6.71055328E-01
  8.02526175E-01  6.71028849E-01
  8.02622992E-01  6.71002344E-01
  8.02719800E-01  6.70975829E-01
  8.02816598E-01  6.70949287E-01
  8.02913386E-01  6.70922734E-01
  8.03010165E-01  6.70896156E-01
  8.03106933E-01  6.70869566E-01
  8.03203693E-01  6.70842950E-01
  8.03300442E-01  6.70816323E-01
  8.03397182E-01  6.70789670E-01
  8.03493912E-01  6.70763006E-01
  8.03590632E-01  6.70736316E-01
  8.03687343E-01  6.70709614E-01
  8.03784044E-01  6.70682886E-01
  8.03880736E-01  6.70656147E-01
  8.03977418E-01  6.70629381E-01
  8.04074090E-01  6.70602605E-01
  8.04170752E-01  6.70575801E-01
  8.04267405E-01  6.70548987E-01
  8.04364048E-01  6.70522145E-01
  8.04460682E-01  6.70495293E-01
  8.04557305E-01  6.70468413E-01
  8.04653920E-01  6.70441523E-01
  8.04750524E-01  6.70414605E-01
  8.04847119E-01  6.70387677E-01
  8.04943704E-01  6.70360721E-01
  8.05040280E-01  6.70333754E-01
  8.05136845E-01  6.70306760E-01
  8.05233402E-01  6.70279755E-01
  8.05329948E-01  6.70252722E-01
  8.05426485E-01  6.70225678E-01
  8.05523012E-01  6.70198607E-01
  8.05619530E-01  6.70171524E-01
  8.05716038E-01  6.70144414E-01
  8.05812536E-01  6.70117293E-01
  8.05909025E-01  6.70090144E-01
  8.06005504E-01  6.70062984E-01
  8.06101973E-01  6.70035796E-01
  8.06198433E-01  6.70008597E-01
  8.06294883E-01  6.69981369E-01
  8.06391323E-01  6.69954131E-01
  8.06487754E-01  6.69926865E-01
  8.06584175E-01  6.69899587E-01
  8.06680586E-01  6.69872281E-01
  8.06776988E-01  6.69844964E-01
  8.06873380E-01  6.69817619E-01
  8.06969763E-01  6.69790262E-01
  8.07066136E-01  6.69762877E-01
  8.07162499E-01  6.69735481E-01
  8.07258853E-01  6.69708056E-01
  8.07355197E-01  6.69680620E-01
  8.07451531E-01  6.69653155E-01
  8.07547856E-01  6.69625679E-01
  8.07644171E-01  6.69598174E-01
  8.07740476E-01  6.69570658E-01
  8.07836772E-01  6.69543113E-01
  8.07933059E-01  6.69515557E-01
  8.08029335E-01  6.69487972E-01
  8.08125602E-01  6.69460375E-01
  8.08221859E-01  6.69432749E-01
  8.08318107E-01  6.69405112E-01
  8.08414345E-01  6.69377446E-01
  8.08510574E-01  6.69349768E-01
  8.08606793E-01  6.69322061E-01
  8.08703002E-01  6.69294342E-01
  8.08799201E-01  6.69266594E-01
  8.08895391E-01  6.69238835E-01
  8.08991572E-01  6.69211046E-01
  8.09087742E-01  6.69183246E-01
  8.09183904E-01  6.69155416E-01
  8.09280055E-01  6.69127574E-01
  8.09376197E-01  6.69099703E-01
  8.09472329E-01  6.69071820E-01
  8.09568452E-01  6.69043908E-01
  8.09664565E-01  6.69015983E-01
  8.09760668E-01  6.68988029E-01
  8.09856762E-01  6.68960063E-01
  8.09952846E-01  6.68932068E-01
  8.10048921E-01  6.68904060E-01
  8.10144986E-01  6.68876022E-01
  8.10241041E-01  6.68847973E-01
  8.10337087E-01  6.68819894E-01
  8.10433123E-01  6.68791802E-01
  8.10529150E-01  6.68763681E-01
  8.10625167E-01  6.68735547E-01
  8.10721174E-01  6.68707383E-01
  8.10817172E-01  6.68679207E-01
  8.10913160E-01  6.68651001E-01
  8.11009139E-01  6.68622783E-01
  8.11105108E-01  6.68594535E-01
  8.11201067E-01  6.68566274E-01
  8.11297017E-01  6.68537983E-01
  8.11392957E-01  6.68509679E-01
  8.11488888E-01  6.68481345E-01
  8.11584809E-01  6.68452999E-01
  8.11680720E-01  6.68424622E-01
  8.11776622E-01  6.68396233E-01
  8.11872514E-01  6.68367813E-01
  8.11968397E-01  6.68339381E-01
  8.12064270E-01  6.68310917E-01
  8.12160134E-01  6.68282442E-01
  8.12255988E-01  6.68253935E-01
  8.12351832E-01  6.68225416E-01
  8.12447667E-01  6.68196866E-01
  8.12543492E-01  6.68168304E-01
  8.12639307E-01  6.68139710E-01
  8.12735113E-01  6.68111104E-01
  8.12830910E-01  6.68082466E-01
  8.12926697E-01  6.68053816E-01
  8.13022474E-01  6.68025135E-01
  8.13118241E-01  6.67996441E-01
  8.13214000E-01  6.67967716E-01
  8.13309748E-01  6.67938977E-01
  8.13405487E-01  6.67910208E-01
  8.13501216E-01  6.67881425E-01
  8.13596936E-01  6.67852611E-01
  8.13692646E-01  6.67823784E-01
  8.13788347E-01  6.67794926E-01
  8.13884038E-01  6.67766054E-01
  8.13979720E-01  6.67737151E-01
  8.14075392E-01  6.67708235E-01
  8.14171054E-01  6.67679287E-01
  8.14266707E-01  6.67650326E-01
  8.14362350E-01  6.67621333E-01
  8.14457984E-01  6.67592326E-01
  8.14553608E-01  6.67563288E-01
  8.14649222E-01  6.67534237E-01
  8.14744827E-01  6.67505154E-01
  8.14840423E-01  6.67476057E-01
  8.14936009E-01  6.67446928E-01
  8.15031585E-01  6.67417786E-01
  8.15127152E-01  6.67388611E-01
  8.15222709E-01  6.67359424E-01
  8.15318257E-01  6.67330204E-01
  8.15413795E-01  6.67300970E-01
  8.15509323E-01  6.67271704E-01
  8.15604842E-01  6.67242424E-01
  8.15700352E-01  6.67213112E-01
  8.15795852E-01  6.67183787E-01
  8.15891342E-01  6.67154428E-01
  8.15986823E-01  6.67125056E-01
  8.16082294E-01  6.67095652E-01
  8.16177756E-01  6.67066233E-01
  8.16273208E-01  6.67036782E-01
  8.16368651E-01  6.67007317E-01
  8.16464084E-01  6.66977820E-01
  8.16559507E-01  6.66948308E-01
  8.16654921E-01  6.66918763E-01
  8.16750326E-01  6.66889205E-01
  8.16845720E-01  6.66859613E-01
  8.16941106E-01  6.66830008E-01
  8.17036482E-01  6.66800369E-01
  8.17131848E-01  6.66770716E-01
  8.17227205E-01  6.66741030E-01
  8.17322552E-01  6.66711330E-01
  8.17417890E-01  6.66681596E-01
  8.17513218E-01  6.66651848E-01
  8.17608536E-01  6.66622067E-01
  8.17703845E-01  6.66592272E-01
  8.17799145E-01  6.66562443E-01
  8.17894435E-01  6.66532600E-01
  8.17989716E-01  6.66502723E-01
  8.18084987E-01  6.66472831E-01
  8.18180248E-01  6.66442906E-01
  8.18275500E-01  6.66412967E-01
  8.18370742E-01  6.66382993E-01
  8.18465975E-01  6.66353006E-01
  8.18561198E-01  6.66322984E-01
  8.18656412E-01  6.66292948E-01
  8.18751617E-01  6.66262877E-01
  8.18846811E-01  6.66232792E-01
  8.18941997E-01  6.66202673E-01
  8.19037172E-01  6.66172539E-01
  8.19132339E-01  6.66142371E-01
  8.19227495E-01  6.66112188E-01
  8.19322643E-01  6.66081971E-01
  8.19417780E-01  6.66051739E-01
  8.19512908E-01  6.66021472E-01
  8.19608027E-01  6.65991191E-01
  8.19703136E-01  6.65960875E-01
  8.19798236E-01  6.65930544E-01
  8.19893326E-01  6.65900178E-01
  8.19988407E-01  6.65869798E-01
  8.20083478E-01  6.65839382E-01
  8.20178539E-01  6.65808952E-01
  8.20273591E-01  6.65778486E-01
  8.20368634E-01  6.65748006E-01
  8.20463667E-01  6.65717490E-01
  8.20558691E-01  6.65686960E-01
  8.20653705E-01  6.65656394E-01
  8.20748709E-01  6.65625813E-01
  8.20843704E-01  6.65595196E-01
  8.20938690E-01  6.65564565E-01
  8.21033666E-01  6.65533898E-01
  8.21128633E-01  6.65503216E-01
  8.21223590E-01  6.65472498E-01
  8.21318537E-01  6.65441765E-01
  8.21413475E-01  6.65410995E-01
  8.21508404E-01  6.65380211E-01
  8.21603323E-01  6.65349391E-01
  8.21698233E-01  6.65318556E-01
  8.21793133E-01  6.65287684E-01
  8.21888024E-01  6.65256798E-01
  8.21982905E-01  6.65225874E-01
  8.22077776E-01  6.65194936E-01
  8.22172639E-01  6.65163961E-01
  8.22267491E-01  6.65132971E-01
  8.22362335E-01  6.65101944E-01
  8.22457168E-01  6.65070902E-01
  8.22551992E-01  6.65039823E-01
  8.22646807E-01  6.65008729E-01
  8.22741613E-01  6.64977598E-01
  8.22836408E-01  6.64946451E-01
  8.22931195E-01  6.64915268E-01
  8.23025971E-01  6.64884069E-01
  8.23120739E-01  6.64852833E-01
  8.23215497E-01  6.64821581E-01
  8.23310245E-01  6.64790292E-01
  8.23404984E-01  6.64758987E-01
  8.23499714E-01  6.64727645E-01
  8.23594434E-01  6.64696288E-01
  8.23689144E-01  6.64664893E-01
  8.23783845E-01  6.64633482E-01
  8.23878537E-01  6.64602033E-01
  8.23973219E-01  6.64570569E-01
  8.24067892E-01  6.64539067E-01
  8.24162555E-01  6.64507549E-01
  8.24257208E-01  6.64475993E-01
  8.24351853E-01  6.64444421E-01
  8.24446487E-01  6.64412812E-01
  8.24541113E-01  6.64381186E-01
  8.24635729E-01  6.64349522E-01
  8.24730335E-01  6.64317842E-01
  8.24824932E-01  6.64286124E-01
  8.24919519E-01  6.64254390E-01
  8.25014097E-01  6.64222617E-01
  8.25108666E-01  6.64190829E-01
  8.25203225E-01  6.64159001E-01
  8.25297775E-01  6.64127158E-01
  8.25392315E-01  6.64095275E-01
  8.25486846E-01  6.64063377E-01
  8.25581367E-01  6.64031440E-01
  8.25675879E-01  6.63999486E-01
  8.25770381E-01  6.63967494E-01
  8.25864874E-01  6.63935485E-01
  8.25959358E-01  6.63903437E-01
  8.26053832E-01  6.63871372E-01
  8.26148296E-01  6.63839269E-01
  8.26242752E-01  6.63807149E-01
  8.26337197E-01  6.63774989E-01
  8.26431633E-01  6.63742813E-01
  8.26526060E-01  6.63710598E-01
  8.26620478E-01  6.63678366E-01
  8.26714886E-01  6.63646094E-01
  8.26809284E-01  6.63613805E-01
  8.26903673E-01  6.63581477E-01
  8.26998053E-01  6.63549132E-01
  8.27092423E-01  6.63516747E-01
  8.27186784E-01  6.63484346E-01
  8.27281135E-01  6.63451904E-01
  8.27375477E-01  6.63419446E-01
  8.27469809E-01  6.63386947E-01
  8.27564132E-01  6.63354431E-01
  8.27658446E-01  6.63321875E-01
  8.27752750E-01  6.63289303E-01
  8.27847045E-01  6.63256689E-01
  8.27941330E-01  6.63224059E-01
  8.28035606E-01  6.63191388E-01
  8.28129872E-01  6.63158700E-01
  8.28224129E-01  6.63125971E-01
  8.28318377E-01  6.63093225E-01
  8.28412615E-01  6.63060438E-01
  8.28506844E-01  6.63027634E-01
  8.28601063E-01  6.62994788E-01
  8.28695273E-01  6.62961926E-01
  8.28789473E-01  6.62929022E-01
  8.28883665E-01  6.62896101E-01
  8.28977846E-01  6.62863139E-01
  8.29072018E-01  6.62830159E-01
  8.29166181E-01  6.62797138E-01
  8.29260335E-01  6.62764099E-01
  8.29354478E-01  6.62731019E-01
  8.29448613E-01  6.62697921E-01
  8.29542738E-01  6.62664782E-01
  8.29636854E-01  6.62631625E-01
  8.29730960E-01  6.62598425E-01
  8.29825057E-01  6.62565209E-01
  8.29919145E-01  6.62531950E-01
  8.30013223E-01  6.62498673E-01
  8.30107291E-01  6.62465354E-01
  8.30201351E-01  6.62432018E-01
  8.30295401E-01  6.62398639E-01
  8.30389441E-01  6.62365242E-01
  8.30483472E-01  6.62331803E-01
  8.30577494E-01  6.62298345E-01
  8.30671506E-01  6.62264845E-01
  8.30765509E-01  6.62231328E-01
  8.30859502E-01  6.62197767E-01
  8.30953486E-01  6.62164188E-01
  8.31047461E-01  6.62130566E-01
  8.31141426E-01  6.62096927E-01
  8.31235382E-01  6.62063244E-01
  8.31329329E-01  6.62029542E-01
  8.31423266E-01  6.61995798E-01
  8.31517193E-01  6.61962035E-01
  8.31611112E-01  6.61928229E-01
  8.31705021E-01  6.61894405E-01
  8.31798920E-01  6.61860537E-01
  8.31892810E-01  6.61826650E-01
  8.31986691E-01  6.61792720E-01
  8.32080562E-01  6.61758772E-01
  8.32174424E-01  6.61724779E-01
  8.32268277E-01  6.61690768E-01
  8.32362120E-01  6.61656713E-01
  8.32455954E-01  6.61622639E-01
  8.32549778E-01  6.61588521E-01
  8.32643593E-01  6.61554385E-01
  8.32737399E-01  6.61520204E-01
  8.32831195E-01  6.61486004E-01
  8.32924982E-01  6.61451760E-01
  8.33018760E-01  6.61417497E-01
  8.33112528E-01  6.61383190E-01
  8.33206286E-01  6.61348863E-01
  8.33300036E-01  6.61314492E-01
  8.33393776E-01  6.61280102E-01
  8.33487506E-01  6.61245666E-01
  8.33581228E-01  6.61211212E-01
  8.33674940E-01  6.61176712E-01
  8.33768642E-01  6.61142194E-01
  8.33862335E-01  6.61107630E-01
  8.33956019E-01  6.61073047E-01
  8.34049693E-01  6.61038419E-01
  8.34143359E-01  6.61003771E-01
  8.34237014E-01  6.60969077E-01
  8.34330661E-01  6.60934365E-01
  8.34424298E-01  6.60899606E-01
  8.34517925E-01  6.60864828E-01
  8.34611543E-01  6.60830005E-01
  8.34705152E-01  6.60795161E-01
  8.34798752E-01  6.60760272E-01
  8.34892342E-01  6.60725363E-01
  8.34985923E-01  6.60690408E-01
  8.35079494E-01  6.60655433E-01
  8.35173056E-01  6.60620411E-01
  8.35266609E-01  6.60585370E-01
  8.35360152E-01  6.60550283E-01
  8.35453686E-01  6.60515176E-01
  8.35547211E-01  6.60480021E-01
  8.35640726E-01  6.60444847E-01
  8.35734232E-01  6.60409626E-01
  8.35827729E-01  6.60374386E-01
  8.35921216E-01  6.60339097E-01
  8.36014694E-01  6.60303790E-01
  8.36108163E-01  6.60268434E-01
  8.36201622E-01  6.60233059E-01
  8.36295072E-01  6.60197636E-01
  8.36388512E-01  6.60162193E-01
  8.36481943E-01  6.60126703E-01
  8.36575365E-01  6.60091192E-01
  8.36668778E-01  6.60055633E-01
  8.36762181E-01  6.60020054E-01
  8.36855575E-01  6.59984427E-01
  8.36948959E-01  6.59948780E-01
  8.37042334E-01  6.59913085E-01
  8.37135700E-01  6.59877369E-01
  8.37229057E-01  6.59841605E-01
  8.37322404E-01  6.59805820E-01
  8.37415741E-01  6.59769987E-01
  8.37509070E-01  6.59734133E-01
  8.37602389E-01  6.59698231E-01
  8.37695699E-01  6.59662308E-01
  8.37788999E-01  6.59626335E-01
  8.37882290E-01  6.59590343E-01
  8.37975572E-01  6.59554301E-01
  8.38068845E-01  6.59518238E-01
  8.38162108E-01  6.59482126E-01
  8.38255362E-01  6.59445994E-01
  8.38348606E-01  6.59409811E-01
  8.38441841E-01  6.59373608E-01
  8.38535067E-01  6.59337355E-01
  8.38628284E-01  6.59301082E-01
  8.38721491E-01  6.59264758E-01
  8.38814689E-01  6.59228413E-01
  8.38907877E-01  6.59192019E-01
  8.39001057E-01  6.59155603E-01
  8.39094227E-01  6.59119137E-01
  8.39187387E-01  6.59082649E-01
  8.39280539E-01  6.59046112E-01
  8.39373681E-01  6.59009553E-01
  8.39466813E-01  6.58972943E-01
  8.39559937E-01  6.58936312E-01
  8.39653051E-01  6.58899630E-01
  8.39746155E-01  6.58862927E-01
  8.39839251E-01  6.58826173E-01
  8.39932337E-01  6.58789397E-01
  8.40025414E-01  6.58752570E-01
  8.40118481E-01  6.58715722E-01
  8.40211540E-01  6.58678822E-01
  8.40304588E-01  6.58641900E-01
  8.40397628E-01  6.58604927E-01
  8.40490658E-01  6.58567932E-01
  8.40583679E-01  6.58530886E-01
  8.40676691E-01  6.58493817E-01
  8.40769693E-01  6.58456697E-01
  8.40862686E-01  6.58419555E-01
  8.40955670E-01  6.58382360E-01
  8.41048645E-01  6.58345144E-01
  8.41141610E-01  6.58307875E-01
  8.41234566E-01  6.58270584E-01
  8.41327512E-01  6.58233241E-01
  8.41420450E-01  6.58195875E-01
  8.41513378E-01  6.58158457E-01
  8.41606296E-01  6.58121016E-01
  8.41699206E-01  6.58083523E-01
  8.41792106E-01  6.58046007E-01
  8.41884997E-01  6.58008438E-01
  8.41977878E-01  6.57970846E-01
  8.42070751E-01  6.57933202E-01
  8.42163614E-01  6.57895535E-01
  8.42256467E-01  6.57857814E-01
  8.42349312E-01  6.57820071E-01
  8.42442147E-01  6.57782274E-01
  8.42534973E-01  6.57744454E-01
  8.42627789E-01  6.57706580E-01
  8.42720597E-01  6.57668684E-01
  8.42813395E-01  6.57630733E-01
  8.42906183E-01  6.57592760E-01
  8.42998963E-01  6.57554732E-01
  8.43091733E-01  6.57516681E-01
  8.43184494E-01  6.57478576E-01
  8.43277246E-01  6.57440448E-01
  8.43369988E-01  6.57402265E-01
  8.43462721E-01  6.57364059E-01
  8.43555445E-01  6.57325798E-01
  8.43648159E-01  6.57287514E-01
  8.43740864E-01  6.57249175E-01
  8.43833560E-01  6.57210812E-01
  8.43926247E-01  6.57172394E-01
  8.44018925E-01  6.57133953E-01
  8.44111593E-01  6.57095456E-01
  8.44204252E-01  6.57056935E-01
  8.44296901E-01  6.57018359E-01
  8.44389542E-01  6.56979759E-01
  8.44482173E-01  6.56941104E-01
  8.44574795E-01  6.56902424E-01
  8.44667407E-01  6.56863689E-01
  8.44760011E-01  6.56824929E-01
  8.44852605E-01  6.56786114E-01
  8.44945190E-01  6.56747274E-01
  8.45037765E-01  6.56708378E-01
  8.45130331E-01  6.56669458E-01
  8.45222888E-01  6.56630481E-01
  8.45315436E-01  6.56591480E-01
  8.45407975E-01  6.56552422E-01
  8.45500504E-01  6.56513340E-01
  8.45593024E-01  6.56474200E-01
  8.45685535E-01  6.56435037E-01
  8.45778036E-01  6.56395816E-01
  8.45870529E-01  6.56356570E-01
  8.45963012E-01  6.56317267E-01
  8.46055485E-01  6.56277940E-01
  8.46147950E-01  6.56238554E-01
  8.46240405E-01  6.56199144E-01
  8.46332851E-01  6.56159676E-01
  8.46425288E-01  6.56120184E-01
  8.46517716E-01  6.56080633E-01
  8.46610134E-01  6.56041057E-01
  8.46702543E-01  6.56001423E-01
  8.46794943E-01  6.55961764E-01
  8.46887333E-01  6.55922046E-01
  8.46979715E-01  6.55882303E-01
  8.47072087E-01  6.55842501E-01
  8.47164450E-01  6.55802675E-01
  8.47256803E-01  6.55762789E-01
  8.47349148E-01  6.55722878E-01
  8.47441483E-01  6.55682907E-01
  8.47533809E-01  6.55642911E-01
  8.47626126E-01  6.55602856E-01
  8.47718433E-01  6.55562775E-01
  8.47810731E-01  6.55522635E-01
  8.47903020E-01  6.55482469E-01
  8.47995300E-01  6.55442243E-01
  8.48087571E-01  6.55401991E-01
  8.48179832E-01  6.55361679E-01
  8.48272084E-01  6.55321341E-01
  8.48364327E-01  6.55280943E-01
  8.48456561E-01  6.55240519E-01
  8.48548785E-01  6.55200035E-01
  8.48641000E-01  6.55159524E-01
  8.48733206E-01  6.55118953E-01
  8.48825403E-01  6.55078355E-01
  8.48917591E-01  6.55037696E-01
  8.49009769E-01  6.54997011E-01
  8.49101938E-01  6.54956265E-01
  8.49194098E-01  6.54915493E-01
  8.49286249E-01  6.54874659E-01
  8.49378390E-01  6.54833798E-01
  8.49470522E-01  6.54792876E-01
  8.49562646E-01  6.54751927E-01
  8.49654759E-01  6.54710916E-01
  8.49746864E-01  6.54669879E-01
  8.49838959E-01  6.54628779E-01
  8.49931046E-01  6.54587652E-01
  8.50023123E-01  6.54546463E-01
  8.50115190E-01  6.54505248E-01
  8.50207249E-01  6.54463969E-01
  8.50299298E-01  6.54422663E-01
  8.50391339E-01  6.54381295E-01
  8.50483370E-01  6.54339899E-01
  8.50575391E-01  6.54298440E-01
  8.50667404E-01  6.54256954E-01
  8.50759407E-01  6.54215405E-01
  8.50851401E-01  6.54173828E-01
  8.50943386E-01  6.54132188E-01
  8.51035362E-01  6.54090520E-01
  8.51127329E-01  6.54048788E-01
  8.51219286E-01  6.54007028E-01
  8.51311234E-01  6.53965205E-01
  8.51403173E-01  6.53923354E-01
  8.51495103E-01  6.53881438E-01
  8.51587024E-01  6.53839495E-01
  8.51678935E-01  6.53797487E-01
  8.51770837E-01  6.53755451E-01
  8.51862730E-01  6.53713350E-01
  8.51954614E-01  6.53671221E-01
  8.52046489E-01  6.53629027E-01
  8.52138354E-01  6.53586805E-01
  8.52230210E-01  6.53544517E-01
  8.52322058E-01  6.53502201E-01
  8.52413895E-01  6.53459820E-01
  8.52505724E-01  6.53417410E-01
  8.52597544E-01  6.53374934E-01
  8.52689354E-01  6.53332430E-01
  8.52781155E-01  6.53289860E-01
  8.52872947E-01  6.53247261E-01
  8.52964730E-01  6.53204595E-01
  8.53056504E-01  6.53161901E-01
  8.53148268E-01  6.53119141E-01
  8.53240023E-01  6.53076351E-01
  8.53331770E-01  6.53033494E-01
  8.53423507E-01  6.52990609E-01
  8.53515234E-01  6.52947656E-01
  8.53606953E-01  6.52904675E-01
  8.53698662E-01  6.52861625E-01
  8.53790363E-01  6.52818547E-01
  8.53882054E-01  6.52775401E-01
  8.53973736E-01  6.52732225E-01
  8.54065408E-01  6.52688982E-01
  8.54157072E-01  6.52645709E-01
  8.54248726E-01  6.52602368E-01
  8.54340372E-01  6.52558998E-01
  8.54432008E-01  6.52515558E-01
  8.54523635E-01  6.52472090E-01
  8.54615252E-01  6.52428552E-01
  8.54706861E-01  6.52384985E-01
  8.54798460E-01  6.52341348E-01
  8.54890051E-01  6.52297682E-01
  8.54981632E-01  6.52253946E-01
  8.55073204E-01  6.52210180E-01
  8.55164767E-01  6.52166345E-01
  8.55256320E-01  6.52122480E-01
  8.55347865E-01  6.52078544E-01
  8.55439400E-01  6.52034579E-01
  8.55530926E-01  6.51990543E-01
  8.55622443E-01  6.51946477E-01
  8.55713951E-01  6.51902340E-01
  8.55805450E-01  6.51858173E-01
  8.55896939E-01  6.51813935E-01
  8.55988420E-01  6.51769666E-01
  8.56079891E-01  6.51725327E-01
  8.56171353E-01  6.51680957E-01
  8.56262806E-01  6.51636515E-01
  8.56354250E-01  6.51592042E-01
  8.56445685E-01  6.51547498E-01
  8.56537110E-01  6.51502923E-01
  8.56628527E-01  6.51458276E-01
  8.56719934E-01  6.51413598E-01
  8.56811332E-01  6.51368848E-01
  8.56902721E-01  6.51324067E-01
  8.56994101E-01  6.51279213E-01
  8.57085472E-01  6.51234328E-01
  8.57176833E-01  6.51189369E-01
  8.57268186E-01  6.51144380E-01
  8.57359529E-01  6.51099317E-01
  8.57450863E-01  6.51054223E-01
  8.57542188E-01  6.51009056E-01
  8.57633504E-01  6.50963856E-01
  8.57724811E-01  6.50918583E-01
  8.57816109E-01  6.50873279E-01
  8.57907397E-01  6.50827900E-01
  8.57998677E-01  6.50782489E-01
  8.58089947E-01  6.50737004E-01
  8.58181208E-01  6.50691487E-01
  8.58272460E-01  6.50645895E-01
  8.58363703E-01  6.50600271E-01
  8.58454937E-01  6.50554573E-01
  8.58546162E-01  6.50508842E-01
  8.58637377E-01  6.50463035E-01
  8.58728583E-01  6.50417197E-01
  8.58819781E-01  6.50371282E-01
  8.58910969E-01  6.50325335E-01
  8.59002148E-01  6.50279313E-01
  8.59093318E-01  6.50233257E-01
  8.59184479E-01  6.50187126E-01
  8.59275630E-01  6.50140961E-01
  8.59366773E-01  6.50094721E-01
  8.59457906E-01  6.50048447E-01
  8.59549031E-01  6.50002096E-01
  8.59640146E-01  6.49955712E-01
  8.59731252E-01  6.49909252E-01
  8.59822349E-01  6.49862758E-01
  8.59913437E-01  6.49816186E-01
  8.60004516E-01  6.49769581E-01
  8.60095586E-01  6.49722899E-01
  8.60186646E-01  6.49676183E-01
  8.60277698E-01  6.49629389E-01
  8.60368740E-01  6.49582561E-01
  8.60459773E-01  6.49535655E-01
  8.60550798E-01  6.49488715E-01
  8.60641813E-01  6.49441697E-01
  8.60732819E-01  6.49394645E-01
  8.60823815E-01  6.49347513E-01
  8.60914803E-01  6.49300348E-01
  8.61005782E-01  6.49253103E-01
  8.61096751E-01  6.49205824E-01
  8.61187712E-01  6.49158465E-01
  8.61278663E-01  6.49111072E-01
  8.61369606E-01  6.49063600E-01
  8.61460539E-01  6.49016092E-01
  8.61551463E-01  6.48968504E-01
  8.61642378E-01  6.48920882E-01
  8.61733284E-01  6.48873179E-01
  8.61824181E-01  6.48825441E-01
  8.61915068E-01  6.48777623E-01
  8.62005947E-01  6.48729769E-01
  8.62096817E-01  6.48681834E-01
  8.62187677E-01  6.48633864E-01
  8.62278529E-01  6.48585813E-01
  8.62369371E-01  6.48537726E-01
  8.62460204E-01  6.48489557E-01
  8.62551028E-01  6.48441353E-01
  8.62641843E-01  6.48393067E-01
  8.62732649E-01  6.48344745E-01
  8.62823446E-01  6.48296340E-01
  8.62914234E-01  6.48247900E-01
  8.63005013E-01  6.48199377E-01
  8.63095782E-01  6.48150818E-01
  8.63186543E-01  6.48102176E-01
  8.63277294E-01  6.48053497E-01
  8.63368037E-01  6.48004736E-01
  8.63458770E-01  6.47955937E-01
  8.63549495E-01  6.47907056E-01
  8.63640210E-01  6.47858137E-01
  8.63730916E-01  6.47809135E-01
  8.63821613E-01  6.47760095E-01
  8.63912301E-01  6.47710972E-01
  8.64002980E-01  6.47661811E-01
  8.64093650E-01  6.47612566E-01
  8.64184311E-01  6.47563284E-01
  8.64274962E-01  6.47513917E-01
  8.64365605E-01  6.47464512E-01
  8.64456239E-01  6.47415022E-01
  8.64546863E-01  6.47365495E-01
  8.64637479E-01  6.47315882E-01
  8.64728085E-01  6.47266231E-01
  8.64818683E-01  6.47216495E-01
  8.64909271E-01  6.47166720E-01
  8.64999850E-01  6.47116859E-01
  8.65090420E-01  6.47066961E-01
  8.65180981E-01  6.47016975E-01
  8.65271533E-01  6.46966951E-01
  8.65362076E-01  6.46916841E-01
