 ######################################################################
 #Data for Case=           1
 #   ALPHA,             N,       ITERATIONS, VW,          UMAX ,       UAVG,           UTAU1,          UTAU2    
  #  9.99999975E-05   10001     10000  1.28400002E+01  1.28710286E+01  6.42168367E+00  2.99687893E-01  2.99687893E-01
 ######################################################################
 # YPAD(I)/H,     U(I)/VW	
  2.80127215E-02  3.22291789E-01
  2.80926015E-02  3.22483796E-01
  2.81724895E-02  3.22676503E-01
  2.82523854E-02  3.22866989E-01
  2.83322893E-02  3.23058165E-01
  2.84122013E-02  3.23247151E-01
  2.84921212E-02  3.23436818E-01
  2.85720491E-02  3.23624327E-01
  2.86519850E-02  3.23812506E-01
  2.87319289E-02  3.23998559E-01
  2.88118808E-02  3.24185272E-01
  2.88918407E-02  3.24369889E-01
  2.89718086E-02  3.24555158E-01
  2.90517845E-02  3.24738359E-01
  2.91317684E-02  3.24922203E-01
  2.92117602E-02  3.25104009E-01
  2.92917601E-02  3.25286449E-01
  2.93717680E-02  3.25466879E-01
  2.94517839E-02  3.25647935E-01
  2.95318078E-02  3.25827009E-01
  2.96118397E-02  3.26006700E-01
  2.96918795E-02  3.26184435E-01
  2.97719274E-02  3.26362780E-01
  2.98519833E-02  3.26539196E-01
  2.99320472E-02  3.26716214E-01
  3.00121192E-02  3.26891329E-01
  3.00921991E-02  3.27067038E-01
  3.01722870E-02  3.27240870E-01
  3.02523829E-02  3.27415287E-01
  3.03324869E-02  3.27587853E-01
  3.04125988E-02  3.27760997E-01
  3.04927188E-02  3.27932315E-01
  3.05728468E-02  3.28104202E-01
  3.06529828E-02  3.28274288E-01
  3.07331268E-02  3.28444936E-01
  3.08132788E-02  3.28613806E-01
  3.08934389E-02  3.28783232E-01
  3.09736069E-02  3.28950903E-01
  3.10537830E-02  3.29119122E-01
  3.11339671E-02  3.29285609E-01
  3.12141592E-02  3.29452638E-01
  3.12943593E-02  3.29617958E-01
  3.13745675E-02  3.29783813E-01
  3.14547837E-02  3.29947980E-01
  3.15350079E-02  3.30112676E-01
  3.16152401E-02  3.30275706E-01
  3.16954803E-02  3.30439257E-01
  3.17757286E-02  3.30601165E-01
  3.18559849E-02  3.30763587E-01
  3.19362492E-02  3.30924387E-01
  3.20165215E-02  3.31085695E-01
  3.20968019E-02  3.31245400E-01
  3.21770903E-02  3.31405608E-01
  3.22573867E-02  3.31564234E-01
  3.23376912E-02  3.31723356E-01
  3.24180037E-02  3.31880916E-01
  3.24983242E-02  3.32038966E-01
  3.25786527E-02  3.32195474E-01
  3.26589893E-02  3.32352465E-01
  3.27393340E-02  3.32507933E-01
  3.28196866E-02  3.32663879E-01
  3.29000473E-02  3.32818322E-01
  3.29804160E-02  3.32973236E-01
  3.30607928E-02  3.33126665E-01
  3.31411776E-02  3.33280560E-01
  3.32215704E-02  3.33432988E-01
  3.33019713E-02  3.33585877E-01
  3.33823802E-02  3.33737317E-01
  3.34627972E-02  3.33889211E-01
  3.35432222E-02  3.34039675E-01
  3.36236553E-02  3.34190588E-01
  3.37040964E-02  3.34340088E-01
  3.37845455E-02  3.34490031E-01
  3.38650027E-02  3.34638578E-01
  3.39454679E-02  3.34787564E-01
  3.40259412E-02  3.34935170E-01
  3.41064225E-02  3.35083210E-01
  3.41869119E-02  3.35229886E-01
  3.42674093E-02  3.35376991E-01
  3.43479148E-02  3.35522749E-01
  3.44284283E-02  3.35668931E-01
  3.45089499E-02  3.35813782E-01
  3.45894795E-02  3.35959051E-01
  3.46700172E-02  3.36103005E-01
  3.47505629E-02  3.36247373E-01
  3.48311167E-02  3.36390441E-01
  3.49116785E-02  3.36533919E-01
  3.49922484E-02  3.36676111E-01
  3.50728264E-02  3.36818708E-01
  3.51534124E-02  3.36960036E-01
  3.52340065E-02  3.37101763E-01
  3.53146086E-02  3.37242235E-01
  3.53952188E-02  3.37383102E-01
  3.54758371E-02  3.37522730E-01
  3.55564634E-02  3.37662747E-01
  3.56370978E-02  3.37801539E-01
  3.57177402E-02  3.37940717E-01
  3.57983907E-02  3.38078683E-01
  3.58790493E-02  3.38217031E-01
  3.59597159E-02  3.38354181E-01
  3.60403907E-02  3.38491708E-01
