 ######################################################################
 #Data for Case=          13
 #   ALPHA,             N,       ITERATIONS, VW,          UMAX ,       UAVG,           UTAU1,          UTAU2    
  #  9.99999975E-05   10001     10000  1.28400002E+01  2.31831660E+01  2.11110825E+01  9.60041999E-01  5.47100862E-01
 ######################################################################
 # YPAD(I)/H,     U(I)/VW	
  4.83153234E-02  1.35136795E+00
  4.83972338E-02  1.35164094E+00
  4.84791523E-02  1.35191254E+00
  4.85610790E-02  1.35218457E+00
  4.86430139E-02  1.35245523E+00
  4.87249570E-02  1.35272631E+00
  4.88069083E-02  1.35299603E+00
  4.88888678E-02  1.35326618E+00
  4.89708355E-02  1.35353497E+00
  4.90528114E-02  1.35380418E+00
  4.91347955E-02  1.35407205E+00
  4.92167878E-02  1.35434034E+00
  4.92987882E-02  1.35460728E+00
  4.93807969E-02  1.35487465E+00
  4.94628138E-02  1.35514068E+00
  4.95448389E-02  1.35540714E+00
  4.96268722E-02  1.35567227E+00
  4.97089137E-02  1.35593781E+00
  4.97909634E-02  1.35620204E+00
  4.98730213E-02  1.35646668E+00
  4.99550874E-02  1.35673002E+00
  5.00371617E-02  1.35699377E+00
  5.01192442E-02  1.35725622E+00
  5.02013350E-02  1.35751907E+00
  5.02834339E-02  1.35778064E+00
  5.03655411E-02  1.35804261E+00
  5.04476564E-02  1.35830330E+00
  5.05297800E-02  1.35856440E+00
  5.06119118E-02  1.35882422E+00
  5.06940518E-02  1.35908444E+00
  5.07762000E-02  1.35934340E+00
  5.08583565E-02  1.35960275E+00
  5.09405211E-02  1.35986085E+00
  5.10226940E-02  1.36011934E+00
  5.11048751E-02  1.36037658E+00
  5.11870644E-02  1.36063422E+00
  5.12692619E-02  1.36089062E+00
  5.13514676E-02  1.36114740E+00
  5.14336816E-02  1.36140296E+00
  5.15159038E-02  1.36165890E+00
  5.15981342E-02  1.36191362E+00
  5.16803728E-02  1.36216872E+00
  5.17626196E-02  1.36242261E+00
  5.18448747E-02  1.36267688E+00
  5.19271380E-02  1.36292994E+00
  5.20094096E-02  1.36318338E+00
  5.20916893E-02  1.36343562E+00
  5.21739773E-02  1.36368823E+00
  5.22562735E-02  1.36393966E+00
  5.23385780E-02  1.36419146E+00
  5.24208907E-02  1.36444207E+00
  5.25032116E-02  1.36469306E+00
  5.25855407E-02  1.36494287E+00
  5.26678781E-02  1.36519304E+00
  5.27502237E-02  1.36544205E+00
  5.28325775E-02  1.36569143E+00
  5.29149396E-02  1.36593964E+00
  5.29973099E-02  1.36618822E+00
  5.30796885E-02  1.36643564E+00
  5.31620753E-02  1.36668343E+00
  5.32444703E-02  1.36693007E+00
  5.33268736E-02  1.36717707E+00
  5.34092851E-02  1.36742293E+00
  5.34917048E-02  1.36766914E+00
  5.35741328E-02  1.36791422E+00
  5.36565691E-02  1.36815966E+00
  5.37390136E-02  1.36840397E+00
  5.38214663E-02  1.36864864E+00
  5.39039273E-02  1.36889219E+00
  5.39863965E-02  1.36913608E+00
  5.40688740E-02  1.36937887E+00
  5.41513597E-02  1.36962200E+00
  5.42338536E-02  1.36986403E+00
  5.43163559E-02  1.37010640E+00
  5.43988663E-02  1.37034768E+00
  5.44813850E-02  1.37058930E+00
  5.45639120E-02  1.37082983E+00
  5.46464472E-02  1.37107070E+00
  5.47289907E-02  1.37131049E+00
  5.48115424E-02  1.37155062E+00
  5.48941024E-02  1.37178967E+00
  5.49766707E-02  1.37202905E+00
  5.50592472E-02  1.37226737E+00
  5.51418319E-02  1.37250602E+00
  5.52244249E-02  1.37274361E+00
  5.53070262E-02  1.37298152E+00
  5.53896358E-02  1.37321839E+00
  5.54722536E-02  1.37345558E+00
  5.55548796E-02  1.37369172E+00
  5.56375139E-02  1.37392819E+00
  5.57201565E-02  1.37416361E+00
  5.58028074E-02  1.37439937E+00
  5.58854665E-02  1.37463408E+00
  5.59681339E-02  1.37486912E+00
