 ######################################################################
 #Data for Case=           3
 #   ALPHA,             N,       ITERATIONS, VW,          UMAX ,       UAVG,           UTAU1,          UTAU2    
  #  9.99999975E-05   10001     10000  1.28400002E+01  1.28556957E+01  8.00798634E+00  3.78823495E-01  2.13146064E-01
 ######################################################################
 # YPAD(I)/H,     U(I)/VW	
  4.20327621E-02  4.56353647E-01
  4.21140442E-02  4.56486380E-01
  4.21953343E-02  4.56619395E-01
  4.22766326E-02  4.56751521E-01
  4.23579391E-02  4.56883927E-01
  4.24392536E-02  4.57015452E-01
  4.25205763E-02  4.57147255E-01
  4.26019072E-02  4.57278184E-01
  4.26832461E-02  4.57409389E-01
  4.27645932E-02  4.57539728E-01
  4.28459484E-02  4.57670340E-01
  4.29273118E-02  4.57800095E-01
  4.30086833E-02  4.57930120E-01
  4.30900630E-02  4.58059296E-01
  4.31714507E-02  4.58188740E-01
  4.32528467E-02  4.58317342E-01
  4.33342507E-02  4.58446210E-01
  4.34156629E-02  4.58574243E-01
  4.34970833E-02  4.58702540E-01
  4.35785117E-02  4.58830010E-01
  4.36599484E-02  4.58957741E-01
  4.37413931E-02  4.59084653E-01
  4.38228461E-02  4.59211824E-01
  4.39043071E-02  4.59338183E-01
  4.39857763E-02  4.59464797E-01
  4.40672537E-02  4.59590608E-01
  4.41487392E-02  4.59716673E-01
  4.42302328E-02  4.59841940E-01
  4.43117346E-02  4.59967459E-01
  4.43932446E-02  4.60092188E-01
  4.44747627E-02  4.60217166E-01
  4.45562890E-02  4.60341361E-01
  4.46378234E-02  4.60465803E-01
  4.47193659E-02  4.60589470E-01
  4.48009167E-02  4.60713381E-01
  4.48824755E-02  4.60836523E-01
  4.49640426E-02  4.60959907E-01
  4.50456177E-02  4.61082529E-01
  4.51272011E-02  4.61205392E-01
  4.52087926E-02  4.61327499E-01
  4.52903923E-02  4.61449845E-01
  4.53720001E-02  4.61571441E-01
  4.54536161E-02  4.61693274E-01
  4.55352402E-02  4.61814364E-01
  4.56168725E-02  4.61935689E-01
  4.56985130E-02  4.62056277E-01
  4.57801616E-02  4.62177097E-01
  4.58618184E-02  4.62297188E-01
  4.59434834E-02  4.62417509E-01
  4.60251565E-02  4.62537106E-01
  4.61068378E-02  4.62656932E-01
  4.61885273E-02  4.62776040E-01
  4.62702250E-02  4.62895375E-01
  4.63519308E-02  4.63013998E-01
  4.64336448E-02  4.63132846E-01
  4.65153669E-02  4.63250988E-01
  4.65970972E-02  4.63369353E-01
  4.66788357E-02  4.63487019E-01
  4.67605824E-02  4.63604905E-01
  4.68423373E-02  4.63722098E-01
  4.69241003E-02  4.63839509E-01
  4.70058715E-02  4.63956233E-01
  4.70876509E-02  4.64073174E-01
  4.71694384E-02  4.64189433E-01
  4.72512342E-02  4.64305908E-01
  4.73330381E-02  4.64421706E-01
  4.74148502E-02  4.64537717E-01
  4.74966705E-02  4.64653058E-01
  4.75784989E-02  4.64768610E-01
  4.76603356E-02  4.64883497E-01
  4.77421804E-02  4.64998594E-01
  4.78240334E-02  4.65113032E-01
  4.79058946E-02  4.65227677E-01
  4.79877640E-02  4.65341669E-01
  4.80696416E-02  4.65455867E-01
  4.81515274E-02  4.65569415E-01
  4.82334213E-02  4.65683169E-01
  4.83153234E-02  4.65796279E-01
  4.83972338E-02  4.65909592E-01
  4.84791523E-02  4.66022267E-01
  4.85610790E-02  4.66135143E-01
  4.86430139E-02  4.66247386E-01
  4.87249570E-02  4.66359829E-01
  4.88069083E-02  4.66471643E-01
  4.88888678E-02  4.66583656E-01
  4.89708355E-02  4.66695045E-01
  4.90528114E-02  4.66806632E-01
  4.91347955E-02  4.66917600E-01
  4.92167878E-02  4.67028763E-01
  4.92987882E-02  4.67139312E-01
  4.93807969E-02  4.67250056E-01
  4.94628138E-02  4.67360191E-01
  4.95448389E-02  4.67470518E-01
  4.96268722E-02  4.67580241E-01
  4.97089137E-02  4.67690155E-01
  4.97909634E-02  4.67799469E-01
  4.98730213E-02  4.67908973E-01
  4.99550874E-02  4.68017883E-01
  5.00371617E-02  4.68126980E-01
  5.01192442E-02  4.68235488E-01
  5.02013350E-02  4.68344181E-01
  5.02834339E-02  4.68452290E-01
  5.03655411E-02  4.68560583E-01
  5.04476564E-02  4.68668296E-01
  5.05297800E-02  4.68776192E-01
  5.06119118E-02  4.68883512E-01
  5.06940518E-02  4.68991014E-01
  5.07762000E-02  4.69097944E-01
  5.08583565E-02  4.69205054E-01
  5.09405211E-02  4.69311598E-01
  5.10226940E-02  4.69418320E-01
  5.11048751E-02  4.69524480E-01
  5.11870644E-02  4.69630817E-01
  5.12692619E-02  4.69736595E-01
  5.13514676E-02  4.69842550E-01
  5.14336816E-02  4.69947951E-01
  5.15159038E-02  4.70053526E-01
  5.15981342E-02  4.70158551E-01
  5.16803728E-02  4.70263750E-01
  5.17626196E-02  4.70368403E-01
  5.18448747E-02  4.70473228E-01
  5.19271380E-02  4.70577512E-01
  5.20094096E-02  4.70681966E-01
  5.20916893E-02  4.70785882E-01
  5.21739773E-02  4.70889968E-01
  5.22562735E-02  4.70993521E-01
  5.23385780E-02  4.71097241E-01
  5.24208907E-02  4.71200432E-01
  5.25032116E-02  4.71303790E-01
  5.25855407E-02  4.71406623E-01
  5.26678781E-02  4.71509621E-01
  5.27502237E-02  4.71612097E-01
  5.28325775E-02  4.71714737E-01
  5.29149396E-02  4.71816860E-01
  5.29973099E-02  4.71919146E-01
  5.30796885E-02  4.72020917E-01
  5.31620753E-02  4.72122851E-01
  5.32444703E-02  4.72224274E-01
  5.33268736E-02  4.72325859E-01
  5.34092851E-02  4.72426936E-01
  5.34917048E-02  4.72528173E-01
  5.35741328E-02  4.72628907E-01
  5.36565691E-02  4.72729800E-01
  5.37390136E-02  4.72830193E-01
  5.38214663E-02  4.72930744E-01
  5.39039273E-02  4.73030799E-01
  5.39863965E-02  4.73131010E-01
  5.40688740E-02  4.73230729E-01
  5.41513597E-02  4.73330603E-01
  5.42338536E-02  4.73429988E-01
  5.43163559E-02  4.73529527E-01
  5.43988663E-02  4.73628581E-01
  5.44813850E-02  4.73727788E-01
  5.45639120E-02  4.73826513E-01
  5.46464472E-02  4.73925390E-01
  5.47289907E-02  4.74023788E-01
  5.48115424E-02  4.74122338E-01
  5.48941024E-02  4.74220412E-01
  5.49766707E-02  4.74318636E-01
  5.50592472E-02  4.74416388E-01
  5.51418319E-02  4.74514289E-01
  5.52244249E-02  4.74611721E-01
  5.53070262E-02  4.74709301E-01
  5.53896358E-02  4.74806416E-01
