 ######################################################################
 #Data for Case=          16
 #   ALPHA,             N,       ITERATIONS, VW,          UMAX ,       UAVG,           UTAU1,          UTAU2    
  #  9.99999975E-05   10001       328  1.79999995E+00  2.03075785E+00  1.66677017E+00  4.31027266E-02  1.11991760E-01
 ######################################################################
 # YPAD(I)/H,     U(I)/U_AVG	
  5.33268736E-02  1.17482319E+00
  5.34092851E-02  1.17492607E+00
  5.34917048E-02  1.17502885E+00
  5.35741328E-02  1.17513146E+00
  5.36565691E-02  1.17523398E+00
  5.37390136E-02  1.17533633E+00
  5.38214663E-02  1.17543859E+00
  5.39039273E-02  1.17554067E+00
  5.39863965E-02  1.17564266E+00
  5.40688740E-02  1.17574448E+00
  5.41513597E-02  1.17584621E+00
  5.42338536E-02  1.17594776E+00
  5.43163559E-02  1.17604922E+00
  5.43988663E-02  1.17615052E+00
  5.44813850E-02  1.17625171E+00
  5.45639120E-02  1.17635274E+00
  5.46464472E-02  1.17645367E+00
  5.47289907E-02  1.17655444E+00
  5.48115424E-02  1.17665510E+00
  5.48941024E-02  1.17675560E+00
  5.49766707E-02  1.17685601E+00
  5.50592472E-02  1.17695624E+00
  5.51418319E-02  1.17705638E+00
  5.52244249E-02  1.17715635E+00
  5.53070262E-02  1.17725622E+00
  5.53896358E-02  1.17735592E+00
  5.54722536E-02  1.17745553E+00
  5.55548796E-02  1.17755497E+00
  5.56375139E-02  1.17765432E+00
  5.57201565E-02  1.17775349E+00
  5.58028074E-02  1.17785257E+00
  5.58854665E-02  1.17795148E+00
  5.59681339E-02  1.17805029E+00
  5.60508095E-02  1.17814894E+00
  5.61334935E-02  1.17824749E+00
  5.62161856E-02  1.17834587E+00
  5.62988861E-02  1.17844415E+00
  5.63815948E-02  1.17854226E+00
  5.64643118E-02  1.17864028E+00
  5.65470371E-02  1.17873813E+00
  5.66297706E-02  1.17883589E+00
  5.67125125E-02  1.17893347E+00
  5.67952626E-02  1.17903096E+00
  5.68780209E-02  1.17912828E+00
  5.69607876E-02  1.17922550E+00
  5.70435625E-02  1.17932256E+00
  5.71263457E-02  1.17941951E+00
  5.72091372E-02  1.17951630E+00
  5.72919369E-02  1.17961300E+00
  5.73747450E-02  1.17970952E+00
  5.74575613E-02  1.17980595E+00
  5.75403859E-02  1.17990220E+00
  5.76232188E-02  1.17999837E+00
  5.77060599E-02  1.18009436E+00
  5.77889094E-02  1.18019026E+00
  5.78717671E-02  1.18028599E+00
  5.79546332E-02  1.18038162E+00
  5.80375075E-02  1.18047708E+00
  5.81203901E-02  1.18057245E+00
  5.82032810E-02  1.18066764E+00
  5.82861801E-02  1.18076275E+00
  5.83690876E-02  1.18085768E+00
  5.84520034E-02  1.18095252E+00
  5.85349274E-02  1.18104718E+00
  5.86178598E-02  1.18114175E+00
  5.87008004E-02  1.18123616E+00
  5.87837493E-02  1.18133046E+00
  5.88667066E-02  1.18142460E+00
  5.89496721E-02  1.18151864E+00
  5.90326459E-02  1.18161251E+00
  5.91156280E-02  1.18170629E+00
  5.91986184E-02  1.18179989E+00
  5.92816172E-02  1.18189340E+00
  5.93646242E-02  1.18198674E+00
  5.94476395E-02  1.18207999E+00
  5.95306631E-02  1.18217307E+00
  5.96136950E-02  1.18226605E+00
  5.96967353E-02  1.18235886E+00
  5.97797838E-02  1.18245158E+00
  5.98628406E-02  1.18254412E+00
  5.99459058E-02  1.18263657E+00
  6.00289792E-02  1.18272885E+00
  6.01120610E-02  1.18282104E+00
  6.01951510E-02  1.18291305E+00
  6.02782494E-02  1.18300498E+00
  6.03613561E-02  1.18309673E+00
  6.04444711E-02  1.18318838E+00
  6.05275944E-02  1.18327987E+00
  6.06107260E-02  1.18337126E+00
  6.06938659E-02  1.18346248E+00
  6.07770142E-02  1.18355361E+00
  6.08601708E-02  1.18364457E+00
  6.09433356E-02  1.18373543E+00
  6.10265088E-02  1.18382612E+00
  6.11096904E-02  1.18391672E+00
  6.11928802E-02  1.18400715E+00
  6.12760783E-02  1.18409748E+00
  6.13592848E-02  1.18418765E+00
  6.14424996E-02  1.18427772E+00
  6.15257227E-02  1.18436761E+00
  6.16089542E-02  1.18445742E+00
  6.16921939E-02  1.18454705E+00
  6.17754420E-02  1.18463659E+00
  6.18586984E-02  1.18472596E+00
  6.19419632E-02  1.18481524E+00
  6.20252362E-02  1.18490435E+00
  6.21085176E-02  1.18499336E+00
  6.21918073E-02  1.18508220E+00
  6.22751054E-02  1.18517095E+00
  6.23584118E-02  1.18525953E+00
  6.24417265E-02  1.18534801E+00
  6.25250495E-02  1.18543633E+00
  6.26083809E-02  1.18552455E+00
  6.26917206E-02  1.18561260E+00
  6.27750686E-02  1.18570056E+00
  6.28584250E-02  1.18578834E+00
  6.29417897E-02  1.18587604E+00
  6.30251628E-02  1.18596356E+00
  6.31085442E-02  1.18605099E+00
  6.31919339E-02  1.18613825E+00
  6.32753320E-02  1.18622541E+00
  6.33587384E-02  1.18631241E+00
  6.34421531E-02  1.18639931E+00
  6.35255762E-02  1.18648605E+00
  6.36090077E-02  1.18657269E+00
  6.36924474E-02  1.18665916E+00
  6.37758956E-02  1.18674553E+00
  6.38593520E-02  1.18683174E+00
  6.39428168E-02  1.18691785E+00
  6.40262900E-02  1.18700380E+00
  6.41097715E-02  1.18708965E+00
  6.41932614E-02  1.18717533E+00
  6.42767596E-02  1.18726092E+00
  6.43602661E-02  1.18734634E+00
  6.44437810E-02  1.18743166E+00
  6.45273043E-02  1.18751682E+00
  6.46108359E-02  1.18760188E+00
  6.46943759E-02  1.18768678E+00
  6.47779242E-02  1.18777158E+00
  6.48614809E-02  1.18785621E+00
  6.49450459E-02  1.18794075E+00
  6.50286193E-02  1.18802512E+00
  6.51122010E-02  1.18810940E+00
  6.51957911E-02  1.18819350E+00
  6.52793896E-02  1.18827752E+00
  6.53629964E-02  1.18836136E+00
  6.54466116E-02  1.18844512E+00
  6.55302351E-02  1.18852870E+00
  6.56138671E-02  1.18861219E+00
  6.56975073E-02  1.18869552E+00
  6.57811560E-02  1.18877875E+00
  6.58648130E-02  1.18886181E+00
  6.59484783E-02  1.18894478E+00
  6.60321521E-02  1.18902758E+00
  6.61158342E-02  1.18911029E+00
  6.61995246E-02  1.18919282E+00
  6.62832235E-02  1.18927527E+00
  6.63669307E-02  1.18935755E+00
  6.64506463E-02  1.18943974E+00
  6.65343702E-02  1.18952175E+00
  6.66181026E-02  1.18960368E+00
  6.67018433E-02  1.18968544E+00
  6.67855923E-02  1.18976710E+00
  6.68693498E-02  1.18984860E+00
  6.69531156E-02  1.18993000E+00
  6.70368898E-02  1.19001124E+00
  6.71206724E-02  1.19009239E+00
  6.72044634E-02  1.19017336E+00
  6.72882627E-02  1.19025425E+00
  6.73720704E-02  1.19033496E+00
  6.74558865E-02  1.19041559E+00
  6.75397110E-02  1.19049604E+00
  6.76235439E-02  1.19057641E+00
  6.77073851E-02  1.19065661E+00
  6.77912348E-02  1.19073672E+00
  6.78750928E-02  1.19081665E+00
  6.79589592E-02  1.19089650E+00
  6.80428340E-02  1.19097618E+00
  6.81267172E-02  1.19105577E+00
  6.82106088E-02  1.19113519E+00
  6.82945087E-02  1.19121452E+00
  6.83784171E-02  1.19129368E+00
  6.84623338E-02  1.19137275E+00
  6.85462589E-02  1.19145165E+00
  6.86301925E-02  1.19153047E+00
  6.87141344E-02  1.19160911E+00
  6.87980847E-02  1.19168766E+00
  6.88820434E-02  1.19176605E+00
  6.89660105E-02  1.19184435E+00
  6.90499860E-02  1.19192247E+00
  6.91339699E-02  1.19200051E+00
  6.92179622E-02  1.19207838E+00
  6.93019629E-02  1.19215617E+00
  6.93859720E-02  1.19223378E+00
  6.94699895E-02  1.19231130E+00
  6.95540154E-02  1.19238866E+00
  6.96380497E-02  1.19246592E+00
  6.97220925E-02  1.19254302E+00
  6.98061436E-02  1.19262003E+00
  6.98902031E-02  1.19269687E+00
  6.99742710E-02  1.19277363E+00
  7.00583474E-02  1.19285021E+00
  7.01424321E-02  1.19292671E+00
  7.02265253E-02  1.19300304E+00
  7.03106268E-02  1.19307928E+00
  7.03947368E-02  1.19315535E+00
  7.04788552E-02  1.19323133E+00
  7.05629820E-02  1.19330715E+00
  7.06471172E-02  1.19338288E+00
  7.07312608E-02  1.19345844E+00
  7.08154128E-02  1.19353391E+00
  7.08995733E-02  1.19360922E+00
  7.09837422E-02  1.19368443E+00
  7.10679194E-02  1.19375948E+00
  7.11521052E-02  1.19383445E+00
  7.12362993E-02  1.19390924E+00
  7.13205018E-02  1.19398395E+00
  7.14047128E-02  1.19405849E+00
  7.14889322E-02  1.19413294E+00
  7.15731600E-02  1.19420723E+00
  7.16573962E-02  1.19428142E+00
  7.17416409E-02  1.19435545E+00
  7.18258940E-02  1.19442940E+00
  7.19101555E-02  1.19450317E+00
  7.19944254E-02  1.19457686E+00
  7.20787038E-02  1.19465039E+00
  7.21629905E-02  1.19472382E+00
  7.22472858E-02  1.19479709E+00
  7.23315894E-02  1.19487027E+00
  7.24159015E-02  1.19494329E+00
  7.25002220E-02  1.19501622E+00
  7.25845509E-02  1.19508898E+00
  7.26688883E-02  1.19516166E+00
  7.27532341E-02  1.19523417E+00
  7.28375884E-02  1.19530659E+00
  7.29219511E-02  1.19537885E+00
  7.30063222E-02  1.19545102E+00
  7.30907017E-02  1.19552302E+00
  7.31750897E-02  1.19559494E+00
  7.32594862E-02  1.19566669E+00
  7.33438910E-02  1.19573836E+00
  7.34283043E-02  1.19580986E+00
  7.35127261E-02  1.19588127E+00
  7.35971563E-02  1.19595252E+00
  7.36815949E-02  1.19602369E+00
  7.37660420E-02  1.19609468E+00
  7.38504976E-02  1.19616560E+00
  7.39349615E-02  1.19623634E+00
  7.40194340E-02  1.19630700E+00
  7.41039148E-02  1.19637750E+00
  7.41884042E-02  1.19644791E+00
  7.42729019E-02  1.19651815E+00
  7.43574081E-02  1.19658831E+00
  7.44419228E-02  1.19665831E+00
  7.45264459E-02  1.19672822E+00
  7.46109775E-02  1.19679796E+00
  7.46955175E-02  1.19686762E+00
  7.47800660E-02  1.19693712E+00
  7.48646230E-02  1.19700652E+00
  7.49491884E-02  1.19707577E+00
  7.50337622E-02  1.19714493E+00
  7.51183445E-02  1.19721393E+00
  7.52029353E-02  1.19728284E+00
  7.52875345E-02  1.19735158E+00
  7.53721422E-02  1.19742025E+00
  7.54567584E-02  1.19748874E+00
  7.55413830E-02  1.19755716E+00
  7.56260160E-02  1.19762541E+00
  7.57106576E-02  1.19769357E+00
  7.57953076E-02  1.19776157E+00
  7.58799660E-02  1.19782949E+00
  7.59646330E-02  1.19789724E+00
  7.60493084E-02  1.19796491E+00
  7.61339923E-02  1.19803242E+00
  7.62186846E-02  1.19809984E+00
  7.63033854E-02  1.19816710E+00
  7.63880947E-02  1.19823427E+00
  7.64728124E-02  1.19830129E+00
  7.65575386E-02  1.19836821E+00
  7.66422733E-02  1.19843498E+00
  7.67270165E-02  1.19850166E+00
  7.68117682E-02  1.19856818E+00
  7.68965283E-02  1.19863461E+00
  7.69812969E-02  1.19870088E+00
  7.70660739E-02  1.19876707E+00
  7.71508595E-02  1.19883310E+00
  7.72356535E-02  1.19889904E+00
  7.73204560E-02  1.19896482E+00
  7.74052670E-02  1.19903051E+00
  7.74900865E-02  1.19909605E+00
  7.75749145E-02  1.19916150E+00
  7.76597509E-02  1.19922679E+00
  7.77445958E-02  1.19929200E+00
  7.78294492E-02  1.19935704E+00
  7.79143111E-02  1.19942200E+00
  7.79991815E-02  1.19948680E+00
  7.80840604E-02  1.19955152E+00
  7.81689477E-02  1.19961608E+00
  7.82538436E-02  1.19968055E+00
  7.83387479E-02  1.19974486E+00
  7.84236607E-02  1.19980909E+00
  7.85085820E-02  1.19987316E+00
  7.85935118E-02  1.19993715E+00
  7.86784501E-02  1.20000097E+00
  7.87633969E-02  1.20006471E+00
  7.88483522E-02  1.20012830E+00
  7.89333160E-02  1.20019179E+00
  7.90182883E-02  1.20025513E+00
  7.91032691E-02  1.20031839E+00
  7.91882584E-02  1.20038149E+00
  7.92732561E-02  1.20044450E+00
  7.93582624E-02  1.20050736E+00
  7.94432772E-02  1.20057013E+00
  7.95283005E-02  1.20063274E+00
  7.96133323E-02  1.20069527E+00
  7.96983726E-02  1.20075764E+00
  7.97834214E-02  1.20081993E+00
  7.98684787E-02  1.20088206E+00
  7.99535445E-02  1.20094411E+00
  8.00386188E-02  1.20100600E+00
  8.01237016E-02  1.20106780E+00
  8.02087929E-02  1.20112945E+00
  8.02938928E-02  1.20119102E+00
  8.03790011E-02  1.20125242E+00
  8.04641180E-02  1.20131375E+00
  8.05492433E-02  1.20137492E+00
  8.06343772E-02  1.20143600E+00
  8.07195196E-02  1.20149693E+00
  8.08046705E-02  1.20155777E+00
  8.08898300E-02  1.20161846E+00
  8.09749979E-02  1.20167907E+00
  8.10601744E-02  1.20173952E+00
  8.11453594E-02  1.20179988E+00
  8.12305529E-02  1.20186010E+00
  8.13157549E-02  1.20192022E+00
  8.14009654E-02  1.20198019E+00
  8.14861845E-02  1.20204008E+00
  8.15714121E-02  1.20209982E+00
  8.16566482E-02  1.20215947E+00
  8.17418928E-02  1.20221896E+00
  8.18271460E-02  1.20227837E+00
  8.19124076E-02  1.20233763E+00
  8.19976779E-02  1.20239681E+00
  8.20829566E-02  1.20245583E+00
  8.21682439E-02  1.20251476E+00
  8.22535397E-02  1.20257355E+00
  8.23388440E-02  1.20263225E+00
  8.24241568E-02  1.20269079E+00
  8.25094782E-02  1.20274926E+00
  8.25948081E-02  1.20280757E+00
  8.26801466E-02  1.20286579E+00
  8.27654936E-02  1.20292387E+00
  8.28508491E-02  1.20298186E+00
  8.29362132E-02  1.20303970E+00
  8.30215857E-02  1.20309745E+00
  8.31069669E-02  1.20315505E+00
  8.31923565E-02  1.20321257E+00
  8.32777548E-02  1.20326994E+00
  8.33631615E-02  1.20332722E+00
  8.34485768E-02  1.20338435E+00
  8.35340006E-02  1.20344140E+00
  8.36194330E-02  1.20349830E+00
  8.37048739E-02  1.20355511E+00
  8.37903234E-02  1.20361178E+00
  8.38757814E-02  1.20366835E+00
  8.39612480E-02  1.20372478E+00
  8.40467231E-02  1.20378113E+00
  8.41322067E-02  1.20383732E+00
  8.42176989E-02  1.20389343E+00
  8.43031997E-02  1.20394940E+00
  8.43887090E-02  1.20400527E+00
  8.44742268E-02  1.20406100E+00
  8.45597532E-02  1.20411665E+00
  8.46452882E-02  1.20417214E+00
  8.47308317E-02  1.20422755E+00
  8.48163837E-02  1.20428281E+00
  8.49019444E-02  1.20433799E+00
  8.49875135E-02  1.20439302E+00
  8.50730913E-02  1.20444797E+00
  8.51586776E-02  1.20450277E+00
  8.52442724E-02  1.20455748E+00
  8.53298758E-02  1.20461205E+00
  8.54154878E-02  1.20466653E+00
  8.55011083E-02  1.20472087E+00
  8.55867374E-02  1.20477512E+00
  8.56723751E-02  1.20482922E+00
  8.57580213E-02  1.20488324E+00
  8.58436761E-02  1.20493711E+00
  8.59293395E-02  1.20499090E+00
  8.60150114E-02  1.20504455E+00
  8.61006919E-02  1.20509810E+00
  8.61863809E-02  1.20515152E+00
  8.62720786E-02  1.20520485E+00
  8.63577848E-02  1.20525803E+00
  8.64434995E-02  1.20531113E+00
  8.65292229E-02  1.20536408E+00
  8.66149548E-02  1.20541695E+00
  8.67006953E-02  1.20546967E+00
  8.67864443E-02  1.20552231E+00
  8.68722020E-02  1.20557480E+00
  8.69579682E-02  1.20562721E+00
  8.70437430E-02  1.20567948E+00
  8.71295263E-02  1.20573166E+00
  8.72153183E-02  1.20578370E+00
  8.73011188E-02  1.20583565E+00
  8.73869279E-02  1.20588746E+00
  8.74727456E-02  1.20593918E+00
  8.75585719E-02  1.20599076E+00
  8.76444067E-02  1.20604226E+00
  8.77302502E-02  1.20609361E+00
  8.78161022E-02  1.20614488E+00
  8.79019628E-02  1.20619601E+00
  8.79878320E-02  1.20624705E+00
  8.80737098E-02  1.20629795E+00
  8.81595961E-02  1.20634877E+00
  8.82454911E-02  1.20639944E+00
  8.83313947E-02  1.20645003E+00
  8.84173068E-02  1.20650047E+00
  8.85032275E-02  1.20655083E+00
  8.85891568E-02  1.20660105E+00
  8.86750948E-02  1.20665119E+00
  8.87610413E-02  1.20670118E+00
  8.88469964E-02  1.20675109E+00
  8.89329601E-02  1.20680086E+00
  8.90189324E-02  1.20685054E+00
  8.91049133E-02  1.20690009E+00
  8.91909028E-02  1.20694954E+00
  8.92769009E-02  1.20699886E+00
  8.93629076E-02  1.20704810E+00
  8.94489229E-02  1.20709719E+00
  8.95349468E-02  1.20714620E+00
  8.96209793E-02  1.20719507E+00
  8.97070204E-02  1.20724385E+00
  8.97930701E-02  1.20729249E+00
  8.98791284E-02  1.20734105E+00
  8.99651953E-02  1.20738947E+00
  9.00512708E-02  1.20743781E+00
  9.01373550E-02  1.20748601E+00
  9.02234477E-02  1.20753412E+00
  9.03095491E-02  1.20758209E+00
  9.03956590E-02  1.20762998E+00
  9.04817776E-02  1.20767773E+00
  9.05679048E-02  1.20772540E+00
  9.06540406E-02  1.20777293E+00
  9.07401850E-02  1.20782037E+00
  9.08263380E-02  1.20786768E+00
  9.09124997E-02  1.20791490E+00
  9.09986700E-02  1.20796198E+00
  9.10848488E-02  1.20800898E+00
  9.11710363E-02  1.20805584E+00
  9.12572324E-02  1.20810262E+00
  9.13434372E-02  1.20814926E+00
  9.14296505E-02  1.20819581E+00
  9.15158725E-02  1.20824223E+00
  9.16021031E-02  1.20828856E+00
  9.16883424E-02  1.20833476E+00
  9.17745902E-02  1.20838087E+00
  9.18608467E-02  1.20842685E+00
  9.19471118E-02  1.20847274E+00
  9.20333855E-02  1.20851850E+00
  9.21196679E-02  1.20856417E+00
  9.22059589E-02  1.20860970E+00
  9.22922585E-02  1.20865515E+00
  9.23785667E-02  1.20870047E+00
  9.24648836E-02  1.20874570E+00
  9.25512091E-02  1.20879079E+00
  9.26375432E-02  1.20883580E+00
  9.27238860E-02  1.20888068E+00
  9.28102374E-02  1.20892547E+00
  9.28965975E-02  1.20897013E+00
  9.29829662E-02  1.20901470E+00
  9.30693435E-02  1.20905914E+00
  9.31557294E-02  1.20910349E+00
  9.32421240E-02  1.20914771E+00
  9.33285273E-02  1.20919184E+00
  9.34149392E-02  1.20923584E+00
  9.35013597E-02  1.20927976E+00
  9.35877888E-02  1.20932354E+00
  9.36742266E-02  1.20936724E+00
  9.37606731E-02  1.20941080E+00
  9.38471282E-02  1.20945428E+00
  9.39335919E-02  1.20949763E+00
  9.40200643E-02  1.20954089E+00
  9.41065453E-02  1.20958402E+00
  9.41930350E-02  1.20962706E+00
  9.42795334E-02  1.20966997E+00
  9.43660403E-02  1.20971280E+00
  9.44525560E-02  1.20975550E+00
  9.45390803E-02  1.20979811E+00
  9.46256132E-02  1.20984058E+00
  9.47121548E-02  1.20988298E+00
  9.47987050E-02  1.20992524E+00
  9.48852639E-02  1.20996741E+00
  9.49718315E-02  1.21000946E+00
  9.50584077E-02  1.21005142E+00
  9.51449926E-02  1.21009325E+00
  9.52315861E-02  1.21013499E+00
  9.53181883E-02  1.21017661E+00
  9.54047992E-02  1.21021814E+00
  9.54914187E-02  1.21025953E+00
  9.55780469E-02  1.21030085E+00
  9.56646837E-02  1.21034203E+00
  9.57513292E-02  1.21038313E+00
  9.58379834E-02  1.21042409E+00
  9.59246462E-02  1.21046498E+00
  9.60113177E-02  1.21050573E+00
  9.60979979E-02  1.21054640E+00
  9.61846867E-02  1.21058694E+00
  9.62713842E-02  1.21062739E+00
  9.63580904E-02  1.21066771E+00
  9.64448053E-02  1.21070795E+00
  9.65315288E-02  1.21074806E+00
  9.66182610E-02  1.21078809E+00
  9.67050018E-02  1.21082798E+00
  9.67917514E-02  1.21086779E+00
  9.68785096E-02  1.21090748E+00
  9.69652765E-02  1.21094707E+00
  9.70520521E-02  1.21098654E+00
  9.71388363E-02  1.21102593E+00
  9.72256292E-02  1.21106518E+00
  9.73124309E-02  1.21110435E+00
  9.73992411E-02  1.21114339E+00
  9.74860601E-02  1.21118235E+00
  9.75728878E-02  1.21122118E+00
  9.76597241E-02  1.21125993E+00
  9.77465691E-02  1.21129854E+00
  9.78334228E-02  1.21133707E+00
  9.79202852E-02  1.21137548E+00
  9.80071563E-02  1.21141380E+00
  9.80940361E-02  1.21145199E+00
  9.81809245E-02  1.21149010E+00
  9.82678216E-02  1.21152808E+00
  9.83547275E-02  1.21156597E+00
  9.84416420E-02  1.21160374E+00
  9.85285652E-02  1.21164143E+00
  9.86154971E-02  1.21167898E+00
  9.87024377E-02  1.21171646E+00
  9.87893870E-02  1.21175380E+00
  9.88763450E-02  1.21179106E+00
  9.89633117E-02  1.21182820E+00
  9.90502871E-02  1.21186525E+00
  9.91372712E-02  1.21190217E+00
  9.92242639E-02  1.21193901E+00
  9.93112654E-02  1.21197572E+00
  9.93982756E-02  1.21201235E+00
  9.94852945E-02  1.21204885E+00
  9.95723221E-02  1.21208527E+00
  9.96593584E-02  1.21212156E+00
  9.97464034E-02  1.21215777E+00
  9.98334571E-02  1.21219385E+00
  9.99205195E-02  1.21222985E+00
  1.00007591E-01  1.21226572E+00
  1.00094670E-01  1.21230151E+00
  1.00181759E-01  1.21233717E+00
  1.00268856E-01  1.21237275E+00
  1.00355962E-01  1.21240820E+00
  1.00443077E-01  1.21244357E+00
  1.00530200E-01  1.21247881E+00
  1.00617332E-01  1.21251397E+00
  1.00704473E-01  1.21254900E+00
  1.00791622E-01  1.21258395E+00
  1.00878781E-01  1.21261878E+00
  1.00965948E-01  1.21265351E+00
  1.01053123E-01  1.21268813E+00
  1.01140308E-01  1.21272266E+00
  1.01227501E-01  1.21275707E+00
  1.01314703E-01  1.21279139E+00
  1.01401913E-01  1.21282559E+00
  1.01489132E-01  1.21285970E+00
  1.01576360E-01  1.21289369E+00
  1.01663597E-01  1.21292760E+00
  1.01750843E-01  1.21296138E+00
  1.01838097E-01  1.21299507E+00
  1.01925360E-01  1.21302865E+00
  1.02012631E-01  1.21306213E+00
  1.02099911E-01  1.21309550E+00
  1.02187201E-01  1.21312878E+00
  1.02274498E-01  1.21316194E+00
  1.02361805E-01  1.21319501E+00
  1.02449120E-01  1.21322796E+00
  1.02536444E-01  1.21326082E+00
  1.02623777E-01  1.21329357E+00
  1.02711118E-01  1.21332622E+00
  1.02798468E-01  1.21335876E+00
  1.02885827E-01  1.21339121E+00
  1.02973195E-01  1.21342354E+00
  1.03060571E-01  1.21345578E+00
  1.03147957E-01  1.21348790E+00
  1.03235350E-01  1.21351993E+00
  1.03322753E-01  1.21355185E+00
  1.03410164E-01  1.21358368E+00
  1.03497584E-01  1.21361538E+00
  1.03585013E-01  1.21364700E+00
  1.03672451E-01  1.21367851E+00
  1.03759897E-01  1.21370992E+00
  1.03847352E-01  1.21374121E+00
  1.03934816E-01  1.21377242E+00
  1.04022289E-01  1.21380351E+00
  1.04109770E-01  1.21383451E+00
  1.04197260E-01  1.21386539E+00
  1.04284759E-01  1.21389618E+00
  1.04372266E-01  1.21392686E+00
  1.04459783E-01  1.21395745E+00
  1.04547308E-01  1.21398792E+00
  1.04634842E-01  1.21401830E+00
  1.04722384E-01  1.21404856E+00
  1.04809935E-01  1.21407874E+00
  1.04897495E-01  1.21410879E+00
  1.04985064E-01  1.21413876E+00
  1.05072642E-01  1.21416861E+00
  1.05160228E-01  1.21419838E+00
  1.05247823E-01  1.21422802E+00
  1.05335427E-01  1.21425758E+00
  1.05423040E-01  1.21428702E+00
  1.05510661E-01  1.21431637E+00
  1.05598291E-01  1.21434561E+00
  1.05685930E-01  1.21437475E+00
  1.05773578E-01  1.21440378E+00
  1.05861234E-01  1.21443272E+00
  1.05948900E-01  1.21446155E+00
  1.06036574E-01  1.21449028E+00
  1.06124256E-01  1.21451890E+00
  1.06211948E-01  1.21454743E+00
  1.06299648E-01  1.21457584E+00
  1.06387357E-01  1.21460417E+00
  1.06475075E-01  1.21463238E+00
  1.06562802E-01  1.21466049E+00
  1.06650537E-01  1.21468850E+00
  1.06738281E-01  1.21471641E+00
  1.06826034E-01  1.21474421E+00
  1.06913796E-01  1.21477192E+00
  1.07001566E-01  1.21479951E+00
  1.07089345E-01  1.21482701E+00
  1.07177134E-01  1.21485440E+00
  1.07264930E-01  1.21488170E+00
  1.07352736E-01  1.21490888E+00
  1.07440550E-01  1.21493598E+00
  1.07528373E-01  1.21496296E+00
  1.07616205E-01  1.21498985E+00
  1.07704046E-01  1.21501662E+00
  1.07791896E-01  1.21504330E+00
  1.07879754E-01  1.21506987E+00
  1.07967621E-01  1.21509635E+00
  1.08055497E-01  1.21512271E+00
  1.08143381E-01  1.21514899E+00
  1.08231275E-01  1.21517515E+00
  1.08319177E-01  1.21520122E+00
  1.08407088E-01  1.21522717E+00
  1.08495008E-01  1.21525304E+00
  1.08582937E-01  1.21527879E+00
  1.08670874E-01  1.21530445E+00
  1.08758820E-01  1.21532999E+00
  1.08846775E-01  1.21535545E+00
  1.08934739E-01  1.21538079E+00
  1.09022711E-01  1.21540604E+00
  1.09110693E-01  1.21543117E+00
  1.09198683E-01  1.21545622E+00
  1.09286682E-01  1.21548115E+00
  1.09374690E-01  1.21550599E+00
  1.09462706E-01  1.21553072E+00
  1.09550732E-01  1.21555536E+00
  1.09638766E-01  1.21557988E+00
  1.09726809E-01  1.21560431E+00
  1.09814861E-01  1.21562863E+00
  1.09902921E-01  1.21565285E+00
  1.09990991E-01  1.21567697E+00
  1.10079069E-01  1.21570099E+00
  1.10167156E-01  1.21572490E+00
  1.10255252E-01  1.21574871E+00
  1.10343356E-01  1.21577242E+00
  1.10431470E-01  1.21579603E+00
  1.10519592E-01  1.21581953E+00
  1.10607723E-01  1.21584293E+00
  1.10695863E-01  1.21586623E+00
  1.10784012E-01  1.21588943E+00
  1.10872169E-01  1.21591252E+00
  1.10960336E-01  1.21593552E+00
  1.11048511E-01  1.21595840E+00
  1.11136695E-01  1.21598119E+00
  1.11224887E-01  1.21600387E+00
  1.11313089E-01  1.21602646E+00
  1.11401299E-01  1.21604893E+00
  1.11489519E-01  1.21607131E+00
  1.11577747E-01  1.21609358E+00
  1.11665984E-01  1.21611576E+00
  1.11754229E-01  1.21613782E+00
  1.11842484E-01  1.21615979E+00
  1.11930747E-01  1.21618165E+00
  1.12019019E-01  1.21620342E+00
  1.12107300E-01  1.21622507E+00
  1.12195590E-01  1.21624663E+00
  1.12283889E-01  1.21626808E+00
  1.12372197E-01  1.21628943E+00
  1.12460513E-01  1.21631067E+00
  1.12548838E-01  1.21633182E+00
