 ######################################################################
 #Data for Case=          11
 #   ALPHA,             N,       ITERATIONS, VW,          UMAX ,       UAVG,           UTAU1,          UTAU2    
  #  9.99999975E-05    1001      3377  1.28400002E+01  1.59605859E+01  1.42521211E+01  6.67347141E-01  2.22817842E-01
 ######################################################################
 # YPAD(I)/H,     U(I)/VW	
  3.31220167E-01  1.08508318E+00
  3.32228547E-01  1.08548908E+00
  3.33237029E-01  1.08589396E+00
  3.34245611E-01  1.08629874E+00
  3.35254295E-01  1.08670253E+00
  3.36263079E-01  1.08710622E+00
  3.37271964E-01  1.08750893E+00
  3.38280950E-01  1.08791153E+00
  3.39290037E-01  1.08831319E+00
  3.40299225E-01  1.08871472E+00
  3.41308513E-01  1.08911533E+00
  3.42317903E-01  1.08951581E+00
  3.43327394E-01  1.08991539E+00
  3.44336985E-01  1.09031482E+00
  3.45346678E-01  1.09071339E+00
  3.46356471E-01  1.09111180E+00
  3.47366365E-01  1.09150936E+00
  3.48376361E-01  1.09190677E+00
  3.49386457E-01  1.09230334E+00
  3.50396655E-01  1.09269975E+00
  3.51406953E-01  1.09309534E+00
  3.52417353E-01  1.09349076E+00
  3.53427854E-01  1.09388539E+00
  3.54438455E-01  1.09427984E+00
  3.55449158E-01  1.09467352E+00
  3.56459962E-01  1.09506701E+00
  3.57470867E-01  1.09545975E+00
  3.58481872E-01  1.09585229E+00
  3.59492980E-01  1.09624409E+00
  3.60504188E-01  1.09663570E+00
  3.61515497E-01  1.09702658E+00
  3.62526907E-01  1.09741726E+00
  3.63538419E-01  1.09780723E+00
  3.64550032E-01  1.09819699E+00
  3.65561746E-01  1.09858607E+00
  3.66573561E-01  1.09897492E+00
  3.67585477E-01  1.09936311E+00
  3.68597495E-01  1.09975107E+00
  3.69609613E-01  1.10013837E+00
  3.70621833E-01  1.10052544E+00
  3.71634154E-01  1.10091187E+00
  3.72646577E-01  1.10129807E+00
  3.73659100E-01  1.10168363E+00
  3.74671725E-01  1.10206895E+00
