 ######################################################################
 #Data for Case=          15
 #   ALPHA,             N,       ITERATIONS, VW,          UMAX ,       UAVG,           UTAU1,          UTAU2    
  #  9.99999975E-05    1001      3996  0.00000000E+00  1.38070006E+01  1.25901562E+01  6.57291646E-01  6.59702744E-01
 ######################################################################
 # YPAD(I)/H,     U(I)/VW	
  6.24315549E-01  9.80809197E-01
  6.25328275E-01  9.80576445E-01
  6.26340900E-01  9.80342617E-01
  6.27353423E-01  9.80107939E-01
  6.28365846E-01  9.79872184E-01
  6.29378167E-01  9.79635589E-01
  6.30390387E-01  9.79397913E-01
  6.31402505E-01  9.79159408E-01
  6.32414523E-01  9.78919819E-01
  6.33426439E-01  9.78679411E-01
  6.34438254E-01  9.78437915E-01
  6.35449968E-01  9.78195610E-01
  6.36461581E-01  9.77952212E-01
  6.37473093E-01  9.77708016E-01
  6.38484503E-01  9.77462723E-01
  6.39495812E-01  9.77216640E-01
  6.40507020E-01  9.76969455E-01
  6.41518128E-01  9.76721491E-01
  6.42529133E-01  9.76472417E-01
  6.43540038E-01  9.76222575E-01
  6.44550842E-01  9.75971616E-01
  6.45561545E-01  9.75719898E-01
  6.46572146E-01  9.75467057E-01
  6.47582647E-01  9.75213468E-01
  6.48593047E-01  9.74958746E-01
  6.49603345E-01  9.74703286E-01
  6.50613543E-01  9.74446685E-01
  6.51623639E-01  9.74189356E-01
  6.52633635E-01  9.73930876E-01
  6.53643529E-01  9.73671678E-01
  6.54653322E-01  9.73411321E-01
  6.55663015E-01  9.73150254E-01
  6.56672606E-01  9.72888018E-01
  6.57682097E-01  9.72625083E-01
  6.58691487E-01  9.72360966E-01
  6.59700775E-01  9.72096161E-01
  6.60709963E-01  9.71830163E-01
  6.61719050E-01  9.71563486E-01
  6.62728036E-01  9.71295603E-01
  6.63736921E-01  9.71027053E-01
  6.64745705E-01  9.70757283E-01
  6.65754389E-01  9.70486856E-01
  6.66762971E-01  9.70215195E-01
  6.67771453E-01  9.69942887E-01
  6.68779833E-01  9.69669331E-01
  6.69788113E-01  9.69395139E-01
  6.70796293E-01  9.69119683E-01
  6.71804371E-01  9.68843601E-01
  6.72812348E-01  9.68566239E-01
  6.73820225E-01  9.68288263E-01
  6.74828001E-01  9.68008989E-01
  6.75835676E-01  9.67729112E-01
  6.76843250E-01  9.67447920E-01
  6.77850724E-01  9.67166135E-01
  6.78858097E-01  9.66883017E-01
  6.79865369E-01  9.66599317E-01
  6.80872540E-01  9.66314265E-01
  6.81879611E-01  9.66028641E-01
  6.82886581E-01  9.65741646E-01
  6.83893451E-01  9.65454091E-01
  6.84900219E-01  9.65165143E-01
  6.85906887E-01  9.64875647E-01
  6.86913454E-01  9.64584737E-01
  6.87919921E-01  9.64293289E-01
  6.88926287E-01  9.64000405E-01
  6.89932553E-01  9.63706996E-01
  6.90938717E-01  9.63412127E-01
  6.91944781E-01  9.63116744E-01
  6.92950745E-01  9.62819877E-01
  6.93956608E-01  9.62522509E-01
  6.94962370E-01  9.62223632E-01
  6.95968032E-01  9.61924265E-01
  6.96973593E-01  9.61623364E-01
  6.97979054E-01  9.61321985E-01
  6.98984414E-01  9.61019045E-01
  6.99989674E-01  9.60715640E-01
  7.00994833E-01  9.60410646E-01
  7.01999891E-01  9.60105199E-01
  7.03004850E-01  9.59798135E-01
  7.04009707E-01  9.59490631E-01
